"Station","Date","Time","Precip","type","Air_max","Air_min","obs","Wx","Wind_dir","speed","Bulb_wet","dry","Soil_max","Soil_min","Evap","Solar","ETo","RH _max","RH_min"
DAVIS.A,19880802,2359,0.000,,30.0,13.9,,,,,,,,,,,,94.2,37.0
DAVIS.A,19880803,2359,0.000,,33.9,13.9,,,,,,,,,,,,94.1,20.3
DAVIS.A,19880804,815,0.000,,34.4,17.8,,,,,,,,,,,,91.8,31.3
DAVIS.A,19880805,755,0.000,,26.7,19.4,,,,,,,,,,,,95.1,36.1
DAVIS.A,19880806,2359,0.000,,28.9,11.1,,,,,,,,,,,,97.1,35.1
DAVIS.A,19880807,2359,0.000,,30.6,10.6,,,,,,,,,,,,98.7,21.6
DAVIS.A,19880808,2359,0.000,,33.3,12.2,,,,,,,,,,,,96.7,19.5
DAVIS.A,19880809,2359,0.000,,34.4,11.7,,,,,,,,,,,,95.7,14.9
DAVIS.A,19880810,2359,0.000,,28.9,12.8,,,,,,,,,,,,94.6,42.8
DAVIS.A,19880811,2359,0.000,,23.9,13.3,,,,,,,,,,,,95.8,60.7
DAVIS.A,19880812,2359,0.000,,23.3,11.7,,,,,,,,,,,,98.6,58.9
DAVIS.A,19880813,2359,0.000,,26.1,8.9,,,,,,,,,,,,100.0,37.7
DAVIS.A,19880814,2359,0.000,,27.2,11.7,,,,,,,,,,,,98.0,38.6
DAVIS.A,19880815,2359,0.000,,31.7,11.1,,,,,,,,,,,,98.5,27.1
DAVIS.A,19880816,2359,0.000,,33.3,11.1,,,,,,,,,,,,97.9,19.9
DAVIS.A,19880817,2359,0.000,,37.2,11.7,,,,,,,,,,,,97.5,12.4
DAVIS.A,19880818,2359,0.000,,38.3,13.3,,,,,,,,,,,,90.4,8.8
DAVIS.A,19880819,2359,0.000,,40.6,13.3,,,,,,,,,,,,91.5,7.9
DAVIS.A,19880820,736,0.000,,34.4,8.9,,,,,,,,,,,,94.3,20.9
DAVIS.A,19880821,2359,0.000,,31.1,16.7,,,,,,,,,,,,68.3,30.3
DAVIS.A,19880822,2359,0.000,,32.8,14.4,,,,,,,,,,,,85.6,18.8
DAVIS.A,19880823,2359,0.000,,35.0,13.3,,,,,,,,,,,,92.6,9.7
DAVIS.A,19880824,2359,0.000,,37.2,11.7,,,,,,,,,,,,94.6,9.4
DAVIS.A,19880825,2359,0.000,,41.1,13.9,,,,,,,,,,,,79.1,7.3
DAVIS.A,19880826,2359,0.000,,40.6,17.2,,,,,,,,,,,,67.8,7.6
DAVIS.A,19880827,2359,0.000,,38.3,15.0,,,,,,,,,,,,87.8,9.9
DAVIS.A,19880828,2359,0.000,,36.7,15.6,,,,,,,,,,,,80.8,13.7
DAVIS.A,19880829,2359,0.000,,36.7,15.0,,,,,,,,,,,,88.7,13.0
DAVIS.A,19880830,2359,0.000,,37.2,16.7,,,,,,,,,,,,90.1,12.7
DAVIS.A,19880831,2359,0.000,,36.1,16.7,,,,,,,,,,,,88.9,19.9
DAVIS.A,19880901,2359,0.000,,36.7,14.4,,,,,,,,,,,,77.5,21.6
DAVIS.A,19880902,2359,0.000,,36.1,13.9,,,,,,,,,,,,74.4,30.7
DAVIS.A,19880903,2359,0.000,,38.3,15.0,,,,,,,,,,,,75.6,25.7
DAVIS.A,19880904,2359,0.000,,40.6,15.0,,,,,,,,,,,,79.5,23.0
DAVIS.A,19880905,2359,0.000,,41.1,16.1,,,,,,,,,,,,73.8,16.6
DAVIS.A,19880906,2359,0.000,,35.6,13.3,,,,,,,,,,,,73.2,15.9
DAVIS.A,19880907,2359,0.000,,35.0,9.4,,,,,,,,,,,,84.5,12.3
DAVIS.A,19880908,2359,0.000,,32.2,10.0,,,,,,,,,,,,82.6,25.8
DAVIS.A,19880909,2359,0.000,,27.8,11.1,,,,,,,,,,,,87.4,39.7
DAVIS.A,19880910,2359,0.000,,33.9,8.9,,,,,,,,,,,,93.4,28.5
DAVIS.A,19880911,2359,0.000,,31.7,12.8,,,,,,,,,,,,31.1,11.9
DAVIS.A,19880912,2359,0.000,,31.7,18.3,,,,,,,,,,,,63.1,12.9
DAVIS.A,19880913,2359,0.000,,31.7,8.9,,,,,,,,,,,,92.1,20.2
DAVIS.A,19880914,2359,0.000,,33.3,10.0,,,,,,,,,,,,77.9,22.5
DAVIS.A,19880915,2359,0.000,,30.0,8.9,,,,,,,,,,,,88.7,36.5
DAVIS.A,19880916,2359,0.000,,29.4,10.6,,,,,,,,,,,,89.8,29.3
DAVIS.A,19880917,2359,0.000,,31.1,9.4,,,,,,,,,,,,85.4,12.5
DAVIS.A,19880918,2359,0.000,,31.1,11.1,,,,,,,,,,,,31.8,11.5
DAVIS.A,19880919,2359,0.000,,29.4,7.2,,,,,,,,,,,,61.9,31.8
DAVIS.A,19880920,2359,0.000,,28.3,12.2,,,,,,,,,,,,56.3,22.7
DAVIS.A,19880921,2359,0.000,,29.4,11.7,,,,,,,,,,,,62.2,24.8
DAVIS.A,19880922,2359,0.000,,27.2,8.3,,,,,,,,,,,,86.9,40.5
DAVIS.A,19880923,2359,0.000,,29.4,7.8,,,,,,,,,,,,80.3,31.3
DAVIS.A,19880924,2359,0.000,,28.3,8.3,,,,,,,,,,,,79.0,37.9
DAVIS.A,19880925,840,0.000,,29.4,11.7,,,,,,,,,,,,84.2,52.5
DAVIS.A,19880926,2359,0.000,,26.1,6.1,,,,,,,,,,,,94.6,43.7
DAVIS.A,19880927,2359,0.000,,28.9,8.3,,,,,,,,,,,,92.6,27.9
DAVIS.A,19880928,2359,0.000,,33.3,10.0,,,,,,,,,,,,63.3,15.1
DAVIS.A,19880929,2359,0.000,,36.7,11.1,,,,,,,,,,,,57.1,11.3
DAVIS.A,19880930,2359,0.000,,37.8,9.4,,,,,,,,,,,,64.1,12.0
DAVIS.A,19881001,2359,0.000,,31.1,8.9,,,,,,,,,,,,77.1,30.7
DAVIS.A,19881002,2359,0.000,,28.9,6.7,,,,,,,,,,,,89.8,35.8
DAVIS.A,19881003,2359,0.000,,31.7,6.7,,,,,,,,,,,,100.0,31.9
DAVIS.A,19881004,2359,0.000,,30.0,8.9,,,,,,,,,,,,89.5,37.0
DAVIS.A,19881005,2359,0.000,,28.9,11.7,,,,,,,,,,,,98.4,42.0
DAVIS.A,19881006,2359,0.000,,24.4,10.0,,,,,,,,,,,,98.0,57.4
DAVIS.A,19881007,2359,0.000,,27.2,8.9,,,,,,,,,,,,95.5,52.4
DAVIS.A,19881008,2359,0.000,,33.9,7.8,,,,,,,,,,,,90.9,26.2
DAVIS.A,19881009,2359,0.000,,32.2,9.4,,,,,,,,,,,,80.2,29.7
DAVIS.A,19881010,2359,0.000,,27.2,8.9,,,,,,,,,,,,88.7,39.1
DAVIS.A,19881011,2359,0.000,,25.0,10.0,,,,,,,,,,,,98.1,54.7
DAVIS.A,19881012,2359,0.000,,22.8,6.7,,,,,,,,,,,,99.1,58.2
DAVIS.A,19881013,2359,2.031,,20.6,11.1,,,,,,,,,,,,100.0,67.5
DAVIS.A,19881014,2359,1.015,,25.6,11.7,,,,,,,,,,,,100.0,48.8
DAVIS.A,19881015,2359,0.000,,30.6,8.3,,,,,,,,,,,,100.0,36.8
DAVIS.A,19881016,2359,0.000,,32.2,8.9,,,,,,,,,,,,99.9,34.7
DAVIS.A,19881017,2359,0.000,,35.0,11.7,,,,,,,,,,,,87.0,20.3
DAVIS.A,19881018,2359,0.000,,35.0,10.0,,,,,,,,,,,,83.0,21.4
DAVIS.A,19881019,2359,0.000,,32.8,9.4,,,,,,,,,,,,87.5,15.5
DAVIS.A,19881020,2359,0.000,,33.9,10.6,,,,,,,,,,,,86.5,14.7
DAVIS.A,19881021,2359,0.000,,30.6,8.3,,,,,,,,,,,,90.6,35.3
DAVIS.A,19881022,2359,0.000,,31.7,7.2,,,,,,,,,,,,100.0,23.5
DAVIS.A,19881023,2359,0.000,,31.7,6.1,,,,,,,,,,,,97.2,29.0
DAVIS.A,19881024,2359,0.000,,27.8,7.2,,,,,,,,,,,,94.4,37.9
DAVIS.A,19881025,2359,0.000,,26.7,7.2,,,,,,,,,,,,97.2,40.8
DAVIS.A,19881026,2359,0.000,,26.7,5.6,,,,,,,,,,,,97.2,45.4
DAVIS.A,19881027,2359,0.000,,21.7,6.1,,,,,,,,,,,,95.3,60.2
DAVIS.A,19881028,2359,0.000,,19.4,6.1,,,,,,,,,,,,100.0,64.2
DAVIS.A,19881029,2359,0.000,,22.2,5.6,,,,,,,,,,,,100.0,56.4
DAVIS.A,19881030,2359,0.000,,25.6,5.0,,,,,,,,,,,,100.0,41.6
DAVIS.A,19881031,2359,0.000,,25.0,4.4,,,,,,,,,,,,100.0,43.7
DAVIS.A,19881101,2359,0.000,,21.1,10.6,,,,,,,,,,,,96.8,59.4
DAVIS.A,19881102,2359,0.000,,18.3,13.3,,,,,,,,,,,,100.0,77.0
DAVIS.A,19881103,2359,0.000,,21.7,11.1,,,,,,,,,,,,100.0,82.3
DAVIS.A,19881104,2359,0.000,,23.9,7.2,,,,,,,,,,,,100.0,49.9
DAVIS.A,19881105,2359,0.000,,24.4,7.8,,,,,,,,,,,,96.2,43.4
DAVIS.A,19881106,2359,0.000,,22.2,11.1,,,,,,,,,,,,97.2,23.9
DAVIS.A,19881107,2359,0.000,,20.0,7.2,,,,,,,,,,,,90.7,42.9
DAVIS.A,19881108,2359,0.000,,16.7,7.2,,,,,,,,,,,,95.3,59.9
DAVIS.A,19881109,2359,0.000,,17.2,5.0,,,,,,,,,,,,91.2,69.3
DAVIS.A,19881110,2359,1.015,,20.6,8.9,,,,,,,,,,,,98.6,56.6
DAVIS.A,19881111,2359,0.000,,21.7,7.2,,,,,,,,,,,,99.0,55.9
DAVIS.A,19881112,2359,1.015,,14.4,12.2,,,,,,,,,,,,98.0,78.5
DAVIS.A,19881113,2359,6.091,,16.1,7.2,,,,,,,,,,,,97.6,79.9
DAVIS.A,19881114,2359,0.000,,16.1,4.4,,,,,,,,,,,,99.7,65.8
DAVIS.A,19881115,2359,0.000,,16.1,7.8,,,,,,,,,,,,100.0,74.3
DAVIS.A,19881116,2359,6.091,,13.9,8.3,,,,,,,,,,,,100.0,69.1
DAVIS.A,19881117,2359,0.000,,17.8,1.7,,,,,,,,,,,,99.9,49.1
DAVIS.A,19881118,2359,3.046,,15.6,5.6,,,,,,,,,,,,81.3,40.7
DAVIS.A,19881119,2359,0.000,,19.4,3.3,,,,,,,,,,,,95.8,39.1
DAVIS.A,19881120,2359,0.000,,16.7,3.3,,,,,,,,,,,,97.1,64.0
DAVIS.A,19881121,2359,0.000,,11.7,0.6,,,,,,,,,,,,99.0,87.6
DAVIS.A,19881122,2359,2.031,,16.1,10.6,,,,,,,,,,,,100.0,90.6
DAVIS.A,19881123,2359,14.97,,16.1,7.2,,,,,,,,,,,,100.0,60.6
DAVIS.A,19881124,2359,4.061,,12.2,3.9,,,,,,,,,,,,100.0,65.5
DAVIS.A,19881125,2359,1.015,,13.3,6.7,,,,,,,,,,,,100.0,95.9
DAVIS.A,19881126,2359,0.000,,11.7,1.7,,,,,,,,,,,,96.8,84.6
DAVIS.A,19881127,2359,0.000,,12.2,-2.8,,,,,,,,,,,,96.8,78.9
DAVIS.A,19881128,2359,0.000,,16.7,1.1,,,,,,,,,,,,99.8,57.6
DAVIS.A,19881129,2359,0.000,,15.6,1.7,,,,,,,,,,,,100.0,58.3
DAVIS.A,19881130,845,0.000,,15.0,0.6,,,,,,,,,,,,100.0,60.4
DAVIS.A,19881201,2359,0.000,,18.3,0.6,,,,,,,,,,,,100.0,63.0
DAVIS.A,19881202,2359,0.000,,15.0,2.2,,,,,,,,,,,,100.0,74.9
DAVIS.A,19881203,2359,0.000,,21.1,2.8,,,,,,,,,,,,100.0,40.9
DAVIS.A,19881204,915,0.000,,18.3,1.1,,,,,,,,,,,,97.7,39.1
DAVIS.A,19881205,824,0.000,,18.3,1.1,,,,,,,,,,,,95.6,41.6
DAVIS.A,19881206,850,0.000,,12.2,5.0,,,,,,,,,,,,98.3,53.4
DAVIS.A,19881207,2359,0.000,,19.4,7.8,,,,,,,,,,,,86.0,38.0
DAVIS.A,19881208,2359,0.000,,21.1,6.1,,,,,,,,,,,,85.8,31.5
DAVIS.A,19881209,2359,0.000,,18.3,0.0,,,,,,,,,,,,95.5,50.9
DAVIS.A,19881210,2359,0.000,,16.7,0.0,,,,,,,,,,,,93.7,55.0
DAVIS.A,19881211,840,0.000,,16.1,1.1,,,,,,,,,,,,93.0,49.8
DAVIS.A,19881212,812,0.000,,19.4,1.1,,,,,,,,,,,,95.6,57.5
DAVIS.A,19881213,836,0.000,,20.6,5.6,,,,,,,,,,,,94.7,44.0
DAVIS.A,19881214,810,0.000,,18.9,0.0,,,,,,,,,,,,95.8,16.3
DAVIS.A,19881215,800,0.000,,10.0,2.2,,,,,,,,,,,,32.1,17.6
DAVIS.A,19881216,2359,0.000,,15.6,3.3,,,,,,,,,,,,77.2,22.1
DAVIS.A,19881217,2359,0.000,,14.4,-0.6,,,,,,,,,,,,96.2,65.8
DAVIS.A,19881218,2359,0.000,,15.0,1.1,,,,,,,,,,,,97.6,70.6
DAVIS.A,19881219,2359,19.03,,8.9,6.1,,,,,,,,,,,,100.0,94.4
DAVIS.A,19881220,2359,13.95,,9.4,4.4,,,,,,,,,,,,100.0,83.7
DAVIS.A,19881221,2359,0.000,,12.8,1.7,,,,,,,,,,,,99.0,78.9
DAVIS.A,19881222,848,15.99,,11.1,5.0,,,,,,,,,,,,100.0,74.9
DAVIS.A,19881223,2359,3.046,,10.0,-0.6,,,,,,,,,,,,100.0,76.6
DAVIS.A,19881224,2359,14.97,,12.8,2.8,,,,,,,,,,,,100.0,70.0
DAVIS.A,19881225,2359,0.000,,8.3,-1.1,,,,,,,,,,,,100.0,84.5
DAVIS.A,19881226,2359,0.000,,8.3,-1.1,,,,,,,,,,,,100.0,59.7
DAVIS.A,19881227,2359,4.061,,3.9,-1.7,,,,,,,,,,,,100.0,79.4
DAVIS.A,19881228,2359,0.000,,8.9,0.0,,,,,,,,,,,,100.0,72.5
DAVIS.A,19881229,2359,0.000,,10.6,-1.7,,,,,,,,,,,,100.0,70.7
DAVIS.A,19881230,2359,2.031,,5.6,-0.6,,,,,,,,,,,,100.0,97.3
DAVIS.A,19881231,2359,0.000,,7.2,1.1,,,,,,,,,,,,100.0,91.0
DAVIS.A,19890101,2359,0.000,,11.1,-1.1,,,,,,,,,,,,100.0,69.1
DAVIS.A,19890102,2359,0.000,,13.3,-0.6,,,,,,,,,,,,100.0,71.5
DAVIS.A,19890103,2359,1.015,,11.1,-1.1,,,,,,,,,,,,100.0,93.5
DAVIS.A,19890104,835,0.000,,6.1,1.1,,,,,,,,,,,,100.0,96.9
DAVIS.A,19890105,2359,6.091,,13.3,-0.6,,,,,,,,,,,,97.0,59.2
DAVIS.A,19890106,2359,0.000,,11.7,-2.8,,,,,,,,,,,,99.1,54.0
DAVIS.A,19890107,2359,0.000,,8.3,-1.7,,,,,,,,,,,,100.0,75.1
DAVIS.A,19890108,2359,0.000,,7.8,-2.2,,,,,,,,,,,,100.0,82.8
DAVIS.A,19890109,2359,1.015,,12.2,4.4,,,,,,,,,,,,100.0,76.0
DAVIS.A,19890110,2359,0.000,,13.3,6.1,,,,,,,,,,,,100.0,60.0
DAVIS.A,19890111,2359,0.000,,12.8,3.9,,,,,,,,,,,,69.0,44.5
DAVIS.A,19890112,2359,0.000,,15.0,1.1,,,,,,,,,,,,97.5,42.1
DAVIS.A,19890113,2359,0.000,,11.1,-4.4,,,,,,,,,,,,100.0,76.3
DAVIS.A,19890114,2359,0.000,,12.2,0.0,,,,,,,,,,,,100.0,40.9
DAVIS.A,19890115,2359,0.000,,13.9,-1.7,,,,,,,,,,,,99.2,51.7
DAVIS.A,19890116,2359,0.000,,16.1,-2.2,,,,,,,,,,,,100.0,47.7
DAVIS.A,19890117,2359,0.000,,14.4,-2.2,,,,,,,,,,,,100.0,58.1
DAVIS.A,19890118,809,0.000,,15.0,-1.1,,,,,,,,,,,,100.0,43.1
DAVIS.A,19890119,806,0.000,,15.0,-1.1,,,,,,,,,,,,100.0,55.3
DAVIS.A,19890120,828,0.000,,15.6,0.0,,,,,,,,,,,,100.0,49.5
DAVIS.A,19890121,840,0.000,,16.1,1.1,,,,,,,,,,,,98.5,66.2
DAVIS.A,19890122,840,0.000,,16.7,3.3,,,,,,,,,,,,99.5,86.2
DAVIS.A,19890123,2359,7.107,,13.3,2.2,,,,,,,,,,,,98.0,57.0
DAVIS.A,19890124,2359,0.000,,15.6,0.0,,,,,,,,,,,,86.7,41.0
DAVIS.A,19890125,2359,0.000,,16.7,3.3,,,,,,,,,,,,79.2,37.2
DAVIS.A,19890126,2359,0.000,,17.2,-1.7,,,,,,,,,,,,100.0,46.2
DAVIS.A,19890127,2359,0.000,,18.9,-0.6,,,,,,,,,,,,100.0,43.0
DAVIS.A,19890128,2359,0.000,,18.3,-2.8,,,,,,,,,,,,100.0,48.7
DAVIS.A,19890129,2359,0.000,,18.3,-0.6,,,,,,,,,,,,100.0,55.0
DAVIS.A,19890130,826,0.000,,18.3,0.6,,,,,,,,,,,,100.0,46.4
DAVIS.A,19890131,2359,0.000,,18.9,-2.2,,,,,,,,,,,,96.8,62.9
DAVIS.A,19890201,2359,0.000,,13.3,0.6,,,,,,,,,,,,96.3,58.4
DAVIS.A,19890202,2359,0.000,,8.9,-0.6,,,,,,,,,,,,92.1,69.8
DAVIS.A,19890203,800,1.015,,3.9,3.9,,,,,,,,,,,,94.8,82.1
DAVIS.A,19890204,930,0.000,,7.8,-2.2,,,,,,,,,,,,91.9,46.4
DAVIS.A,19890205,838,0.000,,5.6,-3.9,,,,,,,,,,,,50.8,19.9
DAVIS.A,19890206,800,0.000,,7.2,-3.9,,,,,,,,,,,,52.0,19.2
DAVIS.A,19890207,818,0.000,,7.8,-3.9,,,,,,,,,,,,53.6,18.9
DAVIS.A,19890208,818,3.046,,8.3,-6.1,,,,,,,,,,,,91.5,18.7
DAVIS.A,19890209,2359,14.97,,3.3,-2.2,,,,,,,,,,,,94.5,90.3
DAVIS.A,19890210,2359,0.000,,8.9,-1.1,,,,,,,,,,,,97.9,84.9
DAVIS.A,19890211,810,0.000,,13.3,0.6,,,,,,,,,,,,99.4,63.4
DAVIS.A,19890212,2359,0.000,,17.2,-2.8,,,,,,,,,,,,95.8,45.0
DAVIS.A,19890213,2359,0.000,,15.6,-3.3,,,,,,,,,,,,96.8,33.4
DAVIS.A,19890214,812,0.000,,14.4,-2.8,,,,,,,,,,,,93.9,36.4
DAVIS.A,19890215,853,0.000,,14.4,-1.1,,,,,,,,,,,,93.7,45.2
DAVIS.A,19890216,2359,0.000,,20.6,2.8,,,,,,,,,,,,98.7,41.8
DAVIS.A,19890217,2359,0.000,,17.8,0.6,,,,,,,,,,,,100.0,51.1
DAVIS.A,19890218,2359,0.000,,12.2,6.7,,,,,,,,,,,,97.3,92.3
DAVIS.A,19890219,2359,0.000,,20.0,4.4,,,,,,,,,,,,97.3,54.4
DAVIS.A,19890220,2359,0.000,,20.0,-0.6,,,,,,,,,,,,100.0,55.4
DAVIS.A,19890221,2359,0.000,,23.3,6.7,,,,,,,,,,,,94.0,50.9
DAVIS.A,19890222,2359,0.000,,17.8,3.3,,,,,,,,,,,,99.0,70.2
DAVIS.A,19890223,2359,0.000,,19.4,-0.6,,,,,,,,,,,,99.8,44.8
DAVIS.A,19890224,2359,0.000,,14.4,1.7,,,,,,,,,,,,99.7,75.8
DAVIS.A,19890225,2359,0.000,,17.8,5.6,,,,,,,,,,,,100.0,60.7
DAVIS.A,19890226,2359,0.000,,22.8,1.1,,,,,,,,,,,,100.0,45.3
DAVIS.A,19890227,2359,0.000,,25.0,2.8,,,,,,,,,,,,97.5,16.5
DAVIS.A,19890228,2359,0.000,,17.8,-1.1,,,,,,,,,,,,98.0,40.4
DAVIS.A,19890301,2359,9.899,,11.1,3.3,,,,,,,,,,,,100.0,86.3
DAVIS.A,19890302,834,11.92,,15.0,8.3,,,,,,,,,,,,100.0,65.7
DAVIS.A,19890303,2359,0.000,,13.3,-0.6,,,,,,,,,,,,90.6,34.7
DAVIS.A,19890304,2359,5.076,,9.4,0.0,,,,,,,,,,,,100.0,76.5
DAVIS.A,19890305,2359,13.95,,9.4,4.4,,,,,,,,,,,,100.0,98.4
DAVIS.A,19890306,2359,1.015,,16.1,8.3,,,,,,,,,,,,100.0,93.5
DAVIS.A,19890307,2359,3.046,,20.0,10.6,,,,,,,,,,,,98.6,66.5
DAVIS.A,19890308,2359,5.076,,16.7,11.7,,,,,,,,,,,,100.0,95.1
DAVIS.A,19890309,2359,4.061,,17.8,11.7,,,,,,,,,,,,100.0,88.0
DAVIS.A,19890310,2359,12.94,,19.4,12.8,,,,,,,,,,,,96.8,87.6
DAVIS.A,19890311,845,0.000,,21.1,11.7,,,,,,,,,,,,96.7,56.1
DAVIS.A,19890312,845,0.000,,20.6,5.6,,,,,,,,,,,,91.2,56.0
DAVIS.A,19890313,2359,0.000,,17.2,2.2,,,,,,,,,,,,92.4,50.0
DAVIS.A,19890314,2359,0.000,,19.4,1.1,,,,,,,,,,,,93.9,35.2
DAVIS.A,19890315,2359,0.000,,18.9,0.0,,,,,,,,,,,,93.6,52.4
DAVIS.A,19890316,2359,8.122,,16.1,5.0,,,,,,,,,,,,94.3,50.8
DAVIS.A,19890317,2359,0.000,,16.7,5.0,,,,,,,,,,,,95.6,60.4
DAVIS.A,19890318,2359,17.00,,11.7,8.3,,,,,,,,,,,,96.3,91.1
DAVIS.A,19890319,2359,0.000,,21.1,7.2,,,,,,,,,,,,98.6,71.8
DAVIS.A,19890320,2359,0.000,,24.4,6.7,,,,,,,,,,,,88.8,29.9
DAVIS.A,19890321,2359,0.000,,22.2,6.1,,,,,,,,,,,,95.1,71.0
DAVIS.A,19890322,2359,0.000,,25.0,5.6,,,,,,,,,,,,99.0,57.8
DAVIS.A,19890323,2359,8.122,,14.4,4.4,,,,,,,,,,,,96.3,74.9
DAVIS.A,19890324,2359,5.076,,17.8,11.7,,,,,,,,,,,,98.0,79.0
DAVIS.A,19890325,850,11.92,,16.7,9.4,,,,,,,,,,,,100.0,44.8
DAVIS.A,19890326,2359,0.000,,16.1,0.0,,,,,,,,,,,,95.1,52.8
DAVIS.A,19890327,2359,0.000,,20.6,5.6,,,,,,,,,,,,89.3,63.3
DAVIS.A,19890328,2359,1.015,,19.4,9.4,,,,,,,,,,,,94.9,71.6
DAVIS.A,19890329,2359,0.000,,23.9,4.4,,,,,,,,,,,,100.0,39.2
DAVIS.A,19890330,745,0.000,,22.2,4.4,,,,,,,,,,,,91.3,46.8
DAVIS.A,19890331,2359,0.000,,22.2,5.0,,,,,,,,,,,,92.5,57.3
DAVIS.A,19890401,2359,0.000,,16.7,1.7,,,,,,,,,,,,94.1,56.7
DAVIS.A,19890402,2359,0.000,,17.2,10.0,,,,,,,,,,,,96.1,72.7
DAVIS.A,19890403,2359,0.000,,22.2,2.2,,,,,,,,,,,,96.6,29.2
DAVIS.A,19890404,2359,0.000,,26.7,5.0,,,,,,,,,,,,89.3,39.3
DAVIS.A,19890405,2359,0.000,,30.0,6.1,,,,,,,,,,,,91.8,29.9
DAVIS.A,19890406,2359,0.000,,33.9,9.4,,,,,,,,,,,,92.4,22.3
DAVIS.A,19890407,2359,0.000,,33.9,8.9,,,,,,,,,,,,94.8,25.9
DAVIS.A,19890408,2359,0.000,,33.9,10.0,,,,,,,,,,,,86.6,16.0
DAVIS.A,19890409,2359,0.000,,35.0,11.1,,,,,,,,,,,,89.2,13.5
DAVIS.A,19890410,2359,0.000,,27.2,5.0,,,,,,,,,,,,91.8,38.5
DAVIS.A,19890411,2359,0.000,,31.1,6.1,,,,,,,,,,,,93.8,13.1
DAVIS.A,19890412,2359,0.000,,30.6,7.8,,,,,,,,,,,,89.9,17.7
DAVIS.A,19890413,2359,0.000,,25.0,3.9,,,,,,,,,,,,90.5,50.3
DAVIS.A,19890414,2359,0.000,,23.9,5.0,,,,,,,,,,,,90.1,58.5
DAVIS.A,19890415,2359,0.000,,26.1,3.3,,,,,,,,,,,,89.8,49.5
DAVIS.A,19890416,2359,0.000,,27.2,5.6,,,,,,,,,,,,90.7,41.2
DAVIS.A,19890417,2359,0.000,,25.0,9.4,,,,,,,,,,,,95.4,62.4
DAVIS.A,19890418,2359,0.000,,27.8,6.1,,,,,,,,,,,,100.0,46.7
DAVIS.A,19890419,2359,0.000,,29.4,8.3,,,,,,,,,,,,92.0,37.6
DAVIS.A,19890420,2359,0.000,,26.7,9.4,,,,,,,,,,,,92.1,38.0
DAVIS.A,19890421,820,1.015,,20.6,11.1,,,,,,,,,,,,88.1,36.2
DAVIS.A,19890422,2359,0.000,,17.8,0.6,,,,,,,,,,,,85.0,40.7
DAVIS.A,19890423,755,3.046,,18.3,8.9,,,,,,,,,,,,89.7,52.9
DAVIS.A,19890424,801,0.000,,16.1,1.7,,,,,,,,,,,,89.0,45.6
DAVIS.A,19890425,2359,0.000,,18.9,4.4,,,,,,,,,,,,92.1,46.6
DAVIS.A,19890426,2359,0.000,,21.7,0.6,,,,,,,,,,,,92.4,43.3
DAVIS.A,19890427,2359,0.000,,24.4,8.9,,,,,,,,,,,,70.6,29.1
DAVIS.A,19890428,750,0.000,,26.7,6.1,,,,,,,,,,,,85.2,18.5
DAVIS.A,19890429,2359,0.000,,26.1,6.1,,,,,,,,,,,,88.2,40.4
DAVIS.A,19890430,2359,2.031,,20.6,8.3,,,,,,,,,,,,96.4,55.3
DAVIS.A,19890501,2359,0.000,,27.2,5.6,,,,,,,,,,,,100.0,39.8
DAVIS.A,19890502,2359,0.000,,26.7,7.8,,,,,,,,,,,,94.3,38.4
DAVIS.A,19890503,2359,0.000,,31.7,11.7,,,,,,,,,,,,81.8,34.6
DAVIS.A,19890504,2359,0.000,,34.4,14.4,,,,,,,,,,,,83.6,27.4
DAVIS.A,19890505,2359,0.000,,35.0,12.8,,,,,,,,,,,,91.4,32.0
DAVIS.A,19890506,2359,0.000,,32.8,14.4,,,,,,,,,,,,85.8,37.5
DAVIS.A,19890507,2359,0.000,,32.8,13.9,,,,,,,,,,,,92.8,45.8
DAVIS.A,19890508,2359,0.000,,28.9,12.8,,,,,,,,,,,,89.8,52.8
DAVIS.A,19890509,2359,0.000,,20.0,10.6,,,,,,,,,,,,97.7,73.0
DAVIS.A,19890510,2359,1.015,R,19.4,8.3,,,,,,,,,,,,92.0,50.6
DAVIS.A,19890511,2359,0.000,,25.0,6.1,,,,,,,,,,,,86.6,31.3
DAVIS.A,19890512,2359,0.000,,24.4,7.8,,,,,,,,,,,,85.4,44.6
DAVIS.A,19890513,2359,0.000,,26.1,8.3,,,,,,,,,,,,92.6,35.3
DAVIS.A,19890514,2359,0.000,,27.2,8.9,,,,,,,,,,,,93.8,36.9
DAVIS.A,19890515,2359,0.000,,30.0,9.4,,,,,,,,,,,,93.0,26.2
DAVIS.A,19890516,2359,0.000,,31.1,8.9,,,,,,,,,,,,94.1,32.0
DAVIS.A,19890517,2359,0.000,,23.9,11.1,,,,,,,,,,,,91.9,59.5
DAVIS.A,19890518,2359,0.000,,23.3,6.7,,,,,,,,,,,,93.3,24.9
DAVIS.A,19890519,2359,0.000,,27.8,11.1,,,,,,,,,,,,51.2,18.0
DAVIS.A,19890520,2359,0.000,,25.6,8.3,,,,,,,,,,,,81.3,40.6
DAVIS.A,19890521,2359,0.000,,22.8,7.2,,,,,,,,,,,,91.8,45.5
DAVIS.A,19890522,2359,0.000,,22.2,6.1,,,,,,,,,,,,89.0,43.7
DAVIS.A,19890523,2359,0.508,R,21.7,9.4,,,,,,,,,,,,97.1,41.2
